ID,CCE_P1706_100.mzxml,CCE_P1706_102.mzxml,CCE_P1706_104.mzxml,CCE_P1706_106.mzxml,CCE_P1706_108.mzxml,CCE_P1706_110.mzxml,CCE_P1706_112.mzxml,CCE_P1706_114.mzxml,CCE_P1706_116.mzxml,CCE_P1706_118.mzxml,CCE_P1706_120.mzxml,CCE_P1706_122.mzxml,CCE_P1706_154.mzxml,CCE_P1706_156.mzxml,CCE_P1706_158.mzxml,CCE_P1706_160.mzxml,CCE_P1706_162.mzxml,CCE_P1706_164.mzxml,CCE_P1706_166.mzxml,CCE_P1706_168.mzxml,CCE_P1706_170.mzxml,CCE_P1706_172.mzxml,CCE_P1706_174.mzxml,CCE_P1706_176.mzxml,CCE_P1706_178.mzxml,CCE_P1706_180.mzxml,CCE_P1706_182.mzxml,CCE_P1706_184.mzxml,CCE_P1706_186.mzxml,CCE_P1706_188.mzxml,CCE_P1706_208.mzxml,CCE_P1706_210.mzxml,CCE_P1706_212.mzxml,CCE_P1706_214.mzxml,CCE_P1706_216.mzxml,CCE_P1706_218.mzxml,CCE_P1706_220.mzxml,CCE_P1706_222.mzxml,CCE_P1706_224.mzxml,CCE_P1706_228.mzxml,CCE_P1706_230.mzxml,CCE_P1706_40.mzxml,CCE_P1706_42.mzxml,CCE_P1706_44.mzxml,CCE_P1706_46.mzxml,CCE_P1706_48.mzxml,CCE_P1706_50.mzxml,CCE_P1706_52.mzxml,CCE_P1706_54.mzxml,CCE_P1706_56.mzxml,CCE_P1706_58.mzxml,CCE_P1706_60.mzxml,CCE_P1706_62.mzxml,CCE_P1706_64.mzxml,CCE_P1706_66.mzxml,CCE_P1706_68.mzxml,CCE_P1706_70.mzxml,CCE_P1706_72.mzxml,CCE_P1706_74.mzxml,CCE_P1706_76.mzxml,CCE_P1706_78.mzxml,CCE_P1706_80.mzxml,CCE_P1706_82.mzxml,CCE_P1706_84.mzxml,CCE_P1706_86.mzxml,CCE_P1706_88.mzxml,CCE_P1706_90.mzxml,CCE_P1706_92.mzxml,CCE_P1706_94.mzxml,CCE_P1706_96.mzxml,CCE_P1706_98.mzxml,Class16S,Confidence,Domain16S,Family16S,Genus16S,Order16S,Phylum16S,Species16S
138f367c925e0e0ddbc2c5a695b4772d,0,35,43,0,0,0,42,0,0,0,0,0,54,30,0,0,0,0,29,56,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,0,0,0,0,44,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,Alphaproteobacteria,0.8215849,Bacteria,Clade I,Clade Ib,SAR11 clade,Proteobacteria,NA
15f04c597e1ad710a46edc38933ea21f,0,21,23,0,0,0,33,31,21,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,9,9,6,0,26,28,18,0,0,7,8,2,0,0,0,12,8,3,0,0,0,9,0,0,0,0,0,25,35,16,0,0,0,16,29,34,4,0,0,Gammaproteobacteria,0.8226718,Bacteria,Saccharospirillaceae,uncultured,Oceanospirillales,Proteobacteria,uncultured Oceanospirillaceae bacterium
7ee15a5c226a2480a9924af267dc083f,0,22,0,0,0,0,14,18,0,0,0,0,81,30,0,0,0,0,0,55,0,0,0,0,33,0,0,0,0,0,25,8,0,0,0,0,22,24,0,0,0,20,14,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,12,23,0,0,0,0,0,18,16,0,0,0,Phycisphaerae,0.9999715,Bacteria,Phycisphaeraceae,CL500-3,Phycisphaerales,Planctomycetes,NA
8903e321b63a4747fe998e5e2bdf45f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,9,64,72,0,97,37,50,41,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.9596023,Bacteria,S25-593,uncultured marine bacterium,Rickettsiales,Proteobacteria,uncultured marine bacterium
646f2a0b6e9f3eef4de3f302843a2347,0,40,0,0,0,0,44,0,0,0,0,0,17,37,0,0,0,0,53,50,0,0,0,0,65,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,53,0,0,0,0,Nitrososphaeria,0.8510418,Archaea,Nitrosopumilaceae,Candidatus Nitrosopelagicus,Nitrosopumilales,Thaumarchaeota,uncultured crenarchaeote
72b97bb4b488850c875c81fa1e2013dc,0,11,8,5,0,0,7,13,7,0,0,0,27,27,0,0,0,0,28,82,0,0,0,0,68,0,0,0,0,0,17,12,0,0,0,0,21,25,5,0,0,7,2,4,0,0,0,13,5,0,0,0,0,8,0,0,0,0,0,5,13,7,0,0,0,4,9,8,8,0,0,Dehalococcoidia,0.9886237,Bacteria,hydrothermal vent metagenome,hydrothermal vent metagenome,SAR202 clade,Chloroflexi,hydrothermal vent metagenome
3cf59f2538e9c0871a41a9b76aa2d615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0,0,0,28,42,48,0,60,42,53,45,34,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,Gammaproteobacteria,0.9999947,Bacteria,Ectothiorhodospiraceae,uncultured,Ectothiorhodospirales,Proteobacteria,NA
e7618e098bd068f84e74ddb28e373cc0,0,0,0,25,0,0,0,0,32,0,0,0,0,88,0,0,0,0,0,84,0,0,0,0,0,0,12,0,0,0,0,0,34,0,0,0,37,49,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,18,0,0,uncultured bacterium AD261-B2,0.8623664,Bacteria,uncultured bacterium AD261-B2,uncultured bacterium AD261-B2,uncultured bacterium AD261-B2,Marinimicrobia (SAR406 clade),uncultured bacterium AD261-B2
22e9ad31ad1a28bdf31120370efbf02f,0,21,15,11,0,0,18,31,30,0,0,0,0,16,0,0,0,0,7,8,0,0,0,0,12,0,0,0,0,0,28,32,5,3,0,0,39,54,13,0,0,10,10,0,0,0,0,10,11,0,0,0,0,7,0,0,0,0,0,4,18,8,0,0,0,12,0,9,11,0,0,Deltaproteobacteria,0.9938515,Bacteria,Nannocystaceae,uncultured,Myxococcales,Proteobacteria,uncultured marine bacterium
3ca4c4e6eca7015e7cfc80a521b9e082,0,0,24,0,0,0,9,34,44,0,0,0,0,31,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0,23,33,30,0,0,15,20,8,0,0,0,0,19,0,0,0,0,11,0,0,0,0,0,0,21,30,0,0,0,0,0,0,17,0,0,Verrucomicrobiae,0.7833877,Bacteria,marine metagenome,marine metagenome,Arctic97B-4 marine group,Verrucomicrobia,marine metagenome
6caae997dfd89336a52e05e9e607915a,0,35,45,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,24,182,41,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,Bacteroidia,0.9999966,Bacteria,NS9 marine group,NA,Flavobacteriales,Bacteroidetes,NA
4be3659c335049cb2758c202c5e1f17e,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,40,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,39,57,0,0,0,0,0,55,47,0,0,0,Nitrososphaeria,0.9744819,Archaea,Nitrosopumilaceae,Candidatus Nitrosopelagicus,Nitrosopumilales,Thaumarchaeota,NA
ed100884924556f64bc7670686d1f8b3,0,91,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,71,0,0,0,0,0,53,0,0,0,0,0,22,12,0,0,0,45,0,0,0,0,0,44,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nitrososphaeria,0.9959176,Archaea,Nitrosopumilaceae,Candidatus Nitrosopumilus,Nitrosopumilales,Thaumarchaeota,NA
57c2049e41f401ee6cfcc24c79061f44,0,9,18,3,0,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,15,4,0,0,0,25,18,10,4,0,0,6,24,11,0,0,0,28,0,0,0,0,0,86,34,9,0,0,0,0,46,48,0,0,0,OM190,0.8560073,Bacteria,uncultured planctomycete,uncultured planctomycete,uncultured planctomycete,Planctomycetes,uncultured planctomycete
c658a09f7a246609950b35f6a5bdaefd,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,157,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxyphotobacteria,0.7316385,Bacteria,Cyanobiaceae,Prochlorococcus MIT9313,Synechococcales,Cyanobacteria,Prochlorococcus sp. MIT 0603
f4806d25f56c0a4ed49702ac286f64c0,21,0,0,0,10,21,0,0,9,27,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,87,25,3,0,0,25,46,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,7,12,Gammaproteobacteria,0.9999901,Bacteria,Shewanellaceae,Shewanella,Alteromonadales,Proteobacteria,NA
84aba97a86b5a4447a752cf2924ded9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,69,0,0,0,178,150,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidia,0.9836435,Bacteria,Flavobacteriaceae,NS5 marine group,Flavobacteriales,Bacteroidetes,NA
874f68e0f8ca56c99e556c882f7c8831,0,54,30,0,0,0,44,0,0,0,0,0,30,0,0,0,0,0,20,0,0,0,0,0,22,0,0,0,0,0,10,0,0,0,0,0,17,0,0,0,0,19,9,0,0,0,0,21,0,0,0,0,0,10,0,0,0,0,0,18,14,0,0,0,0,91,20,15,0,0,0,OM190,0.9724671,Bacteria,uncultured Planctomycetaceae bacterium,uncultured Planctomycetaceae bacterium,uncultured Planctomycetaceae bacterium,Planctomycetes,uncultured Planctomycetaceae bacterium
a02997756398493861f06e73e287a4e3,0,0,18,0,0,0,0,47,20,0,0,0,0,16,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,45,39,23,0,0,24,18,0,0,0,0,0,31,0,0,0,0,28,0,0,0,0,0,29,33,0,0,0,0,0,0,22,0,0,0,Nitrospinia,0.9995016,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,NA
c52b7ebe5ebf4065a55311d5940a05f6,8,0,0,0,5,0,0,0,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,53,27,6,6,7,19,29,0,16,35,23,13,6,0,7,17,14,7,0,7,6,12,0,9,7,0,0,12,4,0,0,0,4,5,12,0,0,Alphaproteobacteria,0.9761462,Bacteria,Rhodobacteraceae,NA,Rhodobacterales,Proteobacteria,NA
0273b8f67bb30678f81651563945b974,35,0,0,0,35,48,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,36,0,0,0,0,22,34,Alphaproteobacteria,0.9199218,Bacteria,Rhodobacteraceae,Sulfitobacter,Rhodobacterales,Proteobacteria,NA
4173f86ecb1e310d38953f53c8d3f776,0,18,22,0,0,0,33,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,27,13,0,0,0,24,13,4,6,0,0,9,16,0,0,0,0,10,0,0,0,0,0,45,40,2,0,0,0,14,60,56,0,0,0,OM190,0.9810206,Bacteria,hydrothermal vent metagenome,hydrothermal vent metagenome,hydrothermal vent metagenome,Planctomycetes,hydrothermal vent metagenome
9cad5dc01cc24eb213fedbc3a37609a1,0,7,16,0,0,0,33,41,10,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,19,9,0,0,0,23,20,0,0,0,0,8,9,0,0,0,0,15,0,0,0,0,0,49,21,15,0,0,0,0,39,41,6,0,0,Verrucomicrobiae,0.8432757,Bacteria,Puniceicoccaceae,MB11C04 marine group,Opitutales,Verrucomicrobia,uncultured marine microorganism
b8dceb61beeb35905c3dd36535afee33,0,44,29,0,0,0,41,0,0,0,0,0,38,0,0,0,0,0,27,0,0,0,0,0,39,0,0,0,0,0,24,0,0,0,0,0,38,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33,0,0,0,0,0,31,33,0,0,0,Nitrospinia,0.9998376,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,NA
86f736f4af0bf7bfcb01cf3c3ddcc0fc,0,0,0,0,12,15,0,0,0,0,14,12,0,0,10,22,27,40,0,0,0,15,53,77,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,7,13,0,0,0,24,0,8,0,0,0,0,11,7,Gammaproteobacteria,0.99898,Bacteria,Pseudomonadaceae,Pseudomonas,Pseudomonadales,Proteobacteria,NA
f3867ccb9f5b0fc240dc553918bc18fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,12,8,42,48,0,42,105,49,30,47,0,13,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.984149,Bacteria,Rhodobacteraceae,uncultured,Rhodobacterales,Proteobacteria,NA
01770ea2fb7f041c787e5a481888c27e,51,7,0,9,25,22,0,0,9,7,11,5,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,5,0,0,12,17,8,0,0,0,8,19,14,0,0,0,10,6,4,0,0,0,0,11,4,14,35,19,0,0,0,8,14,47,Bacteroidia,0.739209,Bacteria,Cryomorphaceae,NS10 marine group,Flavobacteriales,Bacteroidetes,uncultured Bacteroidetes bacterium
3f306c3e1c4fcafdebbf916a780bb91e,0,19,0,0,0,0,50,0,0,0,0,0,18,0,0,0,0,0,29,0,0,0,0,0,67,0,0,0,0,0,18,0,0,0,0,0,25,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,0,0,0,0,80,50,16,0,0,0,NA,0.9999965,Bacteria,NA,NA,NA,Marinimicrobia (SAR406 clade),NA
c81a584374c758ddb8f981f384249fbb,0,0,0,0,0,0,0,66,0,0,0,0,0,95,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,72,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.9114368,Bacteria,Clade II,NA,SAR11 clade,Proteobacteria,NA
e3687c46a580845e9d32072064f6bb7b,0,62,0,0,0,0,51,0,0,0,0,0,5,0,0,0,0,0,22,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,31,24,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,38,32,0,0,0,0,24,57,46,0,0,0,Verrucomicrobiae,0.9998736,Bacteria,Puniceicoccaceae,A714019,Opitutales,Verrucomicrobia,uncultured Verrucomicrobia bacterium
24e11dc0200d869c4f3cc1f206be8fe3,0,43,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,47,11,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,132,34,0,0,0,0,hydrothermal vent metagenome,0.9091527,Bacteria,hydrothermal vent metagenome,hydrothermal vent metagenome,hydrothermal vent metagenome,Marinimicrobia (SAR406 clade),hydrothermal vent metagenome
34430b790a9deefa258b4644c0c54e02,2,22,8,11,3,0,0,9,10,0,0,0,0,7,0,0,0,0,0,0,0,0,5,7,0,5,0,5,0,0,11,22,12,22,14,8,46,11,13,0,15,7,0,0,7,0,0,0,0,0,0,2,0,0,0,0,8,0,8,0,13,96,7,0,0,12,0,0,6,0,0,Alphaproteobacteria,0.8986473,Bacteria,Terasakiellaceae,uncultured,Rhodospirillales,Proteobacteria,uncultured bacterium
68c859b68f597278adebe3e91bbb84dd,0,49,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,53,0,67,0,0,0,Gammaproteobacteria,0.999968,Bacteria,uncultured bacterium HF0770_27E13,uncultured bacterium HF0770_27E13,HOC36,Proteobacteria,uncultured bacterium HF0770_27E13
aa4d330af8d6e2a9242c94b543a798d7,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,171,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxyphotobacteria,1,Bacteria,Cyanobiaceae,NA,Synechococcales,Cyanobacteria,NA
2fd50ecb263885b1fbecfc74efd9a9d7,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,46,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,Acidimicrobiia,0.9985057,Bacteria,Microtrichaceae,Sva0996 marine group,Microtrichales,Actinobacteria,NA
cf109af0f6f8ceb8ae18212c6807a0b5,0,0,36,22,0,0,0,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,0,0,0,18,63,32,0,0,16,15,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,27,26,0,0,0,0,0,26,21,0,0,Bacteroidia,0.783207,Bacteria,Cryomorphaceae,uncultured,Flavobacteriales,Bacteroidetes,unidentified marine eubacterium
16131c414928b91e66265dd05022e3ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,168,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,Nitrososphaeria,0.7642873,Archaea,Nitrosopumilaceae,uncultured marine crenarchaeote,Nitrosopumilales,Thaumarchaeota,uncultured marine crenarchaeote
429b6f9133b04dd40c69693efa719a0b,0,0,25,0,0,0,17,32,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,32,15,0,0,0,12,22,14,0,0,0,11,25,0,0,0,0,18,5,0,0,0,0,53,40,7,0,0,0,0,24,42,0,0,0,Deltaproteobacteria,0.8475785,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,uncultured bacterium
30761edab71a2c3b58e6735ace56b815,0,19,24,3,0,0,0,42,11,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,33,17,0,0,0,0,60,30,0,0,0,21,11,4,2,0,0,20,18,0,0,0,0,18,0,0,0,0,0,0,33,8,0,0,0,0,0,29,0,0,0,Deltaproteobacteria,0.99544,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,uncultured proteobacterium
fb1c87383e0f7edcc5f4f806fd56974e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,46,0,0,0,0,155,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nitrososphaeria,0.8564334,Archaea,Nitrosopumilaceae,uncultured marine archaeon,Nitrosopumilales,Thaumarchaeota,uncultured marine archaeon
5caa47ccd1992b8196f8587e3a8bc13a,0,0,0,0,0,0,0,0,0,0,0,0,65,41,0,0,0,0,145,88,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncultured bacterium AD261-B2,0.9988805,Bacteria,uncultured bacterium AD261-B2,uncultured bacterium AD261-B2,uncultured bacterium AD261-B2,Marinimicrobia (SAR406 clade),uncultured bacterium AD261-B2
8bc504af0677e8f4f321e879650b8e80,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,Nitrososphaeria,0.8359671,Archaea,Nitrosopumilaceae,uncultured marine archaeon DCM863,Nitrosopumilales,Thaumarchaeota,uncultured marine archaeon DCM863
8cbc1c43e6f8a6c8975cb71ea48e0c5f,0,65,0,0,0,0,55,0,0,0,0,0,55,0,0,0,0,0,44,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,Bacteroidia,0.9999959,Bacteria,NS9 marine group,NA,Flavobacteriales,Bacteroidetes,NA
ae104f799741783538147e4af06aa3fd,0,64,0,0,0,0,58,0,0,0,0,0,53,0,0,0,0,0,59,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,18,0,0,0,0,0,Nitrospinia,0.9999526,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,NA
29a998b578bc64ac3332ad61d93d2b4f,38,0,0,0,16,16,0,0,9,15,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,22,0,0,0,47,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20,57,41,0,0,0,0,12,32,Alphaproteobacteria,0.9999994,Bacteria,Rhodobacteraceae,NA,Rhodobacterales,Proteobacteria,NA
7c27b8d058831e12255075a55e16a9c4,6,0,0,0,0,0,0,4,9,0,0,7,0,0,10,10,0,10,0,0,0,8,23,35,0,24,38,51,11,19,0,0,16,16,24,19,0,0,10,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidia,0.9994928,Bacteria,Flavobacteriaceae,NS5 marine group,Flavobacteriales,Bacteroidetes,NA
1285267786486441d8e8c601f4e07b04,0,0,0,18,0,0,0,0,19,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,35,41,65,39,15,0,0,0,34,0,17,22,28,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,8,10,0,0,0,0,0,0,24,0,0,Verrucomicrobiae,0.9999999,Bacteria,Rubritaleaceae,Roseibacillus,Verrucomicrobiales,Verrucomicrobia,NA
0d9cf64d77bd5631c838b78651bc30a7,0,31,16,0,0,0,33,11,0,0,0,0,10,0,0,0,0,0,9,6,0,0,0,0,26,0,0,0,0,0,30,12,0,0,0,0,19,6,0,0,0,29,11,0,0,0,0,14,9,0,0,0,0,11,0,0,0,0,0,30,16,5,0,0,0,29,28,25,0,0,0,028H05-P-BN-P5,0.9991402,Bacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,Planctomycetes,uncultured bacterium
f25c311d509defd7545b0a037d391d64,0,0,0,46,0,0,0,0,54,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,52,0,0,0,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetacia,0.9999894,Bacteria,Pirellulaceae,Blastopirellula,Pirellulales,Planctomycetes,NA
fa2a0bdeb148fb83dd2b7d6c8d7cb96b,0,12,7,6,0,0,4,30,20,0,0,0,31,41,0,0,0,0,8,52,0,0,0,0,19,0,0,0,0,0,16,15,0,0,0,0,35,21,10,0,0,13,14,0,0,0,0,6,6,0,0,0,0,8,0,0,0,0,0,7,11,10,0,0,0,0,8,6,0,0,0,uncultured bacterium HF0130_06E03,0.9864822,Bacteria,uncultured bacterium HF0130_06E03,uncultured bacterium HF0130_06E03,uncultured bacterium HF0130_06E03,PAUC34f,uncultured bacterium HF0130_06E03
0d8665762580b15609a4ac9f1ef02fbf,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,69,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alphaproteobacteria,0.7801501,Bacteria,AEGEAN-169 marine group,uncultured alpha proteobacterium,Rhodospirillales,Proteobacteria,uncultured alpha proteobacterium
60f1e20d52615844a6e57745e3552ada,0,17,0,0,0,0,16,11,0,0,0,0,20,17,0,0,0,0,29,30,0,0,0,0,74,0,0,0,0,0,17,15,0,0,0,0,20,15,10,0,0,26,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,0,0,23,14,11,0,0,0,metagenome,0.9975338,Bacteria,metagenome,metagenome,metagenome,Margulisbacteria,metagenome
42140eeb07c6bf89cd89aa45270312e3,0,0,0,0,0,0,39,52,0,0,0,0,0,30,0,0,0,0,0,34,0,0,0,0,38,0,0,0,0,0,0,28,0,0,0,0,43,42,0,0,0,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,Nitrospinia,0.9999048,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,NA
9af94286589602d6eb66e3d79eaa1e78,0,33,14,0,0,0,17,0,0,0,0,0,23,10,0,0,0,0,14,38,0,0,0,0,27,0,0,0,0,0,4,27,0,0,0,0,15,15,0,0,0,18,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,45,34,13,0,0,0,Nitrososphaeria,0.8935137,Archaea,Nitrosopumilaceae,uncultured marine crenarchaeote,Nitrosopumilales,Thaumarchaeota,uncultured marine crenarchaeote
f6ffd773a050788b593379586033e72d,0,32,19,0,0,0,42,0,0,0,0,0,33,0,0,0,0,0,39,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,19,10,0,0,0,0,0,0,0,0,0,0,21,15,0,0,0,0,48,21,15,0,0,0,Deltaproteobacteria,0.9588015,Bacteria,P3OB-42,uncultured bacterium,Myxococcales,Proteobacteria,uncultured bacterium
